http://news.iciba.com/dailysentence/detail-663.html,"You can change your life if you want to. Sometimes you have to be hard on yourself, but you can change it completely.", 有志者事竟成。有时虽劳其筋骨，但命运可以彻底改变。《唐顿庄园》
http://news.iciba.com/dailysentence/detail-664.html,"The most melancholy thing in life is a farewell between those in love,even though it is but for a short time.", 人生最惆怅莫过于与爱人离别，看似小别，却似久别。
http://news.iciba.com/dailysentence/detail-635.html,"If you don't make a choice, the choice makes you.", 你不主导命运，就会被命运主导。
http://news.iciba.com/dailysentence/detail-634.html,Thank you Toronto.Thank you for giving me the opportunity to begin my career in the NBA., 感谢多伦多，感谢你让我开始NBA生涯。
http://news.iciba.com/dailysentence/detail-638.html,Tomorrow is never clear. Our time is here., 明天是未知的，我们还是享受此刻吧！《摇滚夏令营》
http://news.iciba.com/dailysentence/detail-636.html,"If you are not learning something new every day, you are wasting away days of your life.", 如果每天不学点新的东西，就是在浪费生命。
http://news.iciba.com/dailysentence/detail-637.html,Life is either a daring adventure or nothing at all., 生活要么大胆尝试，要么什么都不是。
http://news.iciba.com/dailysentence/detail-641.html,Both happiness and sadness in our life  would fade away with time., 生命中无论快乐还是悲伤，终将随时光一起逝去。
http://news.iciba.com/dailysentence/detail-639.html,University freshmen are taking part in the military training., 大一新生正在接受军训。
http://news.iciba.com/dailysentence/detail-643.html,It's our choices that make us who we are., 正是我们的抉择，造就了我们的一生。《小屁孩日记》
http://news.iciba.com/dailysentence/detail-640.html,"Nobody is worth your tears, and the one who is won't make you cry.", 没有人值得你流泪，值得你这么做的人不会让你哭泣。
http://news.iciba.com/dailysentence/detail-649.html,Nothing lasts forever and life is limited.Everyone is equal before cancer., 世事无常，生命有限。在癌症面前，人人平等。(李开复)
http://news.iciba.com/dailysentence/detail-642.html,The best things in life are free. The second best are very expensive., 生命中最美好的事物都是免费的，次美好的事物都很贵。(Coco Chanel)
http://news.iciba.com/dailysentence/detail-645.html,"Genius is one per cent inspiration, ninety-nine per cent perspiration.", 天才是1%的天分加99%的努力。(托马斯·爱迪生)
http://news.iciba.com/dailysentence/detail-646.html,I eat alone. I sleep alone. I cry alone. So...cool., 我一个人吃，一个人睡，一人默默流泪……挺好。《生活大爆炸》
http://news.iciba.com/dailysentence/detail-647.html,No great discovery was ever made without a bold guess., 没有胆大的猜测就没有伟大的发现。(牛顿)
http://news.iciba.com/dailysentence/detail-648.html,"When you're different,when you're special,sometimes you have to get used to being alone.", 有时，特立独行意味着不得不独自前行。
http://news.iciba.com/dailysentence/detail-644.html,All the bright precious things fade so fast...and they don't come back., 所有的光鲜亮丽都敌不过时间，并且一去不复返。《了不起的盖茨比》
http://news.iciba.com/dailysentence/detail-633.html,"Do not keep anything for a special occasion, because every day that you live is a special occasion.", 别为某个所谓的特别时刻而有所保留，因为你生活的每一天都是那么特别。
http://news.iciba.com/dailysentence/detail-629.html,Sometimes things happen that are just out of your control., 有时候事情的发生你无法控制。《越狱》
http://news.iciba.com/dailysentence/detail-627.html,"Climb mountains not so the world can see you, but so you can see the world.", 爬上山顶并不是为了让全世界看到你，而是让你看到整个世界。
http://news.iciba.com/dailysentence/detail-631.html,Every step towards your dream today is a step away from your regret tomorrow., 今日为梦想所付出的每一份努力都会减少明日的一份后悔。
http://news.iciba.com/dailysentence/detail-630.html,"Don't worry about tomorrow, for tomorrow will bring its own worries.", 不要为明天忧虑，因为明天自有明天的忧虑。(Jesus Christ)
http://news.iciba.com/dailysentence/detail-626.html,It's time to start living the life you've imagined., 是时候开始过自己想要的生活了！
http://news.iciba.com/dailysentence/detail-628.html,It's never too late to be what you might have been., 勇敢做自己，永远都不迟。（乔治·艾略特）
http://news.iciba.com/dailysentence/detail-632.html,Pursue excellence and success will follow., 追求卓越，成功自然来。《三傻大闹宝莱坞》
http://news.iciba.com/dailysentence/detail-625.html,The harder thing to do and the right thing to do are usually the same thing., 难做的事和该做的事，往往是同一件事。《气象先生》
http://news.iciba.com/dailysentence/detail-618.html,"Life is not the amount of breaths you take, it's the moments that take your breath away.", 生命的真谛不在于你呼吸的次数，而在于那些令你怦然心动到无法呼吸的时刻。
http://news.iciba.com/dailysentence/detail-623.html,"When you want to succeed as bad as you want to breathe, then you'll be successful.", 当你对成功的渴望犹如呼吸般得不可或缺，你就一定会成功。
http://news.iciba.com/dailysentence/detail-619.html,Don't follow others' steps when making your own trip., 不要踩着别人的脚印，找自己的路。
http://news.iciba.com/dailysentence/detail-622.html,"If you obey all the rules, you miss all the fun. ", 如果一切都循规蹈矩，人生还有什么乐趣？！
http://news.iciba.com/dailysentence/detail-621.html,The thing that is important is the thing that is not seen., 真正重要的事往往不是显而易见的。
http://news.iciba.com/dailysentence/detail-620.html,"When you have choices, choose the best. When you have no choice, do your best.", 有选择时，选最好的。没选择时，尽力做到最好。
http://news.iciba.com/dailysentence/detail-624.html,There's nothing more beautiful than a smile that struggles through tears., 世上最美的，莫过于从泪水中挣脱出来的那个微笑。
http://news.iciba.com/dailysentence/detail-617.html,I can't wait to spend the rest of my life with you., 我迫不及待想和你白头到老。
http://news.iciba.com/dailysentence/detail-613.html,I can make it through the rain. I can stand up once again on my own. , 我可以穿越云雨，也可以东山再起。(玛丽亚·凯莉)
http://news.iciba.com/dailysentence/detail-606.html,Done is better than perfect., 比完美更重要的是完成。
http://news.iciba.com/dailysentence/detail-616.html,Every new day is another chance to change your life., 每天都会是改变命运的机会。
http://news.iciba.com/dailysentence/detail-615.html,"Stop trying to find a rewind.It's life, not a movie.", 别妄想着倒带，这是生活，不是电影。
http://news.iciba.com/dailysentence/detail-614.html,"The man who has made up his mind to win will never say "" Impossible"".", 凡是决心取得胜利的人从来不说“不可能”。(拿破仑)
http://news.iciba.com/dailysentence/detail-611.html,There is no point in living if you can't feel alive., 活着没有生气，那活着也没有意义。
http://news.iciba.com/dailysentence/detail-612.html,Don't make a permanent decision for your temporary emotion., 别因一时冲动去做影响一生的决定。
http://news.iciba.com/dailysentence/detail-610.html,Turn the page on yesterday. Only ever think about today and tomorrow., 把昨天翻过去，只去考虑今天和明天。
http://news.iciba.com/dailysentence/detail-608.html,Trust is like an eraser. It gets smaller and smaller after every mistake. , 信任就像橡皮擦，每犯一次错，就会变小一点。
http://news.iciba.com/dailysentence/detail-605.html,"If you do not think about your future, you cannot have it.", 如果你不思考未来，你就不会有未来。
http://news.iciba.com/dailysentence/detail-607.html,"Life is tough, but I'm tougher. ", 生活很艰苦，但我更坚强。
http://news.iciba.com/dailysentence/detail-601.html,You can't have a better tomorrow if you're still thinking about yesterday., 如果你还在纠结于昨天，就不会拥有更美好的明天。
http://news.iciba.com/dailysentence/detail-604.html,"Do what you can, with what you have, where you are.", 在你所处的位置，用你所有的资源，做你力所能及的事。(西奥多·罗斯福)
http://news.iciba.com/dailysentence/detail-603.html,There are no perfect relationships. It's how you accept the imperfections that makes it perfect., 没有完美的情感，重要的是你如何接受不完美而让它完美。
http://news.iciba.com/dailysentence/detail-609.html,Chance favors only the prepared mind. , 机会总眷顾有准备的人。
http://news.iciba.com/dailysentence/detail-602.html,"It is not because things are difficult that we do not dare, it is because we do not dare that things are difficult.", 并不是因为事情难我们才不敢做，而是因为我们不敢做事情才难。(Seneca Roman)
http://news.iciba.com/dailysentence/detail-595.html,Life is like live TV show. There is no rehearsal., 人生没有彩排，只有现场直播。
http://news.iciba.com/dailysentence/detail-594.html,Dress shabbily and they remember the dress; dress impeccably and they remember the woman. , 穿着破旧，人们记住衣服；穿着无瑕，人们则记住衣服里的女人。(Coco Chanel)
http://news.iciba.com/dailysentence/detail-596.html,"Youth will fade away, but my memories of you will not.", 青春都会苍老，但记忆里的你一直都好。
http://news.iciba.com/dailysentence/detail-597.html,Sometimes you will never know the true value of a moment until it becomes a memory., 此情可待成追忆，只是当时已惘然。
http://news.iciba.com/dailysentence/detail-600.html,Your heart is free. Have the courage to follow it., 你的心是自由的，要有勇气追随它。
http://news.iciba.com/dailysentence/detail-599.html,Go at least once a year to a place you have never been before., 每年至少去一个你不曾去过的地方吧！
http://news.iciba.com/dailysentence/detail-598.html,How can men succumb to force?, 男人怎么能屈服于“武力”之下？《海贼王》
http://news.iciba.com/dailysentence/detail-593.html,"Hope is a good thing, maybe the best of things. And no good thing ever dies.", 希望是一件好事，也许是人间至善，而美好的事永不消逝。《肖申克的救赎》 
http://news.iciba.com/dailysentence/detail-586.html,"If you want something done, do it yourself. ", 靠谁都不如靠自己。《第五元素》
http://news.iciba.com/dailysentence/detail-587.html,Sometimes love is not a feeling but a choice., 有时候，爱不是一种感觉，而是一种选择。
http://news.iciba.com/dailysentence/detail-588.html,Behind every successful man there's a lot of unsuccessful years., 每个牛B的成功者都经历过苦B的岁月。(鲍博.布朗)
http://news.iciba.com/dailysentence/detail-590.html,"Where the more different you are, the better.", 你们之间越是不同，越好。(Glee)
http://news.iciba.com/dailysentence/detail-591.html,"A moment on the lips,forever on the hips.", 贪得一时嘴馋，平添一生赘肉。
http://news.iciba.com/dailysentence/detail-589.html,I'm only brave when I have to be. Being brave doesn't mean you go looking for trouble., 我只在必要时才勇敢，勇敢并不代表你要到处闯祸。《狮子王》
http://news.iciba.com/dailysentence/detail-592.html,There are so many beautiful reasons to be happy. , 有太多太多美好的理由让你笑对生活。
http://news.iciba.com/dailysentence/detail-584.html,Being the third wheel sucks! , 当电灯泡神马的最讨厌了！
http://news.iciba.com/dailysentence/detail-585.html,Life is a wonderful journey. Make it your journey and not someone else's., 生命是一段精彩旅程，要活的有自己的样子，而不是别人的影子。
http://news.iciba.com/dailysentence/detail-580.html,"No cross, no crown. ", 不经历风雨，怎么见彩虹。
http://news.iciba.com/dailysentence/detail-579.html,Try not to become a man of success but rather try to become a man of value. , 与其努力成功，不如努力成为有价值的人。(爱因斯坦)
http://news.iciba.com/dailysentence/detail-582.html,Some things are so important that they force us to overcome our fears., 总有些更重要的事情，赋予我们打败恐惧的勇气。
http://news.iciba.com/dailysentence/detail-581.html,"Say to yourself: ""No matter how many obstacles I encounter in life, I will do all that I can to complete the whole course.""", 请对自己说：无论生活之路上会遇到多少障碍，我会竭尽所能地跑完这一程。
http://news.iciba.com/dailysentence/detail-578.html,"No matter how many mistakes you make or how slowly you progress, you are already ahead of those who never tried.", 无论你犯了多少错，或者进步得有多慢，你都走在了那些不曾尝试的人的前面。
http://news.iciba.com/dailysentence/detail-577.html,"Our path is harder,but it leads to a better place.Our road is longer,but we travel together.", 这条路虽艰辛，但却是通往理想的正途，这条路虽漫长，好在你我并肩前行。(奥巴马)
http://news.iciba.com/dailysentence/detail-583.html,How to sleep faster: Decorate your bedroom to look like a classroom., 怎样能更快入睡？把卧室装修成教室的模样。
http://news.iciba.com/dailysentence/detail-569.html,Music and arts have always played the key role in my life., 音乐和艺术一直在我生命中占据着重要的地位。(王力宏)
http://news.iciba.com/dailysentence/detail-571.html,In life it's not where you go. It's who you travel with., 生命中，重要的不是你去哪里，而是与谁同行。
http://news.iciba.com/dailysentence/detail-570.html,The difference between internet and reality is so incredible., 网络和现实的差别如此巨大。
http://news.iciba.com/dailysentence/detail-573.html,Sometimes the right path is not the easiest one., 对的那条路，往往不是最好走的。
http://news.iciba.com/dailysentence/detail-572.html,"Just trust yourself, then you will know how to live.", 只要相信自己，你就会懂得如何去生活。
http://news.iciba.com/dailysentence/detail-575.html,Dreams without execution are nothing., 梦想不付出行动，等于白扯。
http://news.iciba.com/dailysentence/detail-574.html,"If you're brave enough to say GOODBYE, life will reward you with a new HELLO.", 只要你勇敢地说出再见，生活一定会给你一个新的开始。
http://news.iciba.com/dailysentence/detail-566.html,Some people say that true lovers are one soul that is separated when it's born and those two halves will always yearn to find their way back together., 有人说“情侣”是灵魂转世时一分为二，此生都在寻找另一半。
http://news.iciba.com/dailysentence/detail-565.html,I don't care about other questions and I just try to be myself., 我不在乎别人的质疑，我只会做好自己。
http://news.iciba.com/dailysentence/detail-562.html,I would rather he remember me the way I was., 我只愿他记得我当初的样子。
http://news.iciba.com/dailysentence/detail-564.html,It's hot enough to melt hell! , 这天热得足以把地狱熔化！
http://news.iciba.com/dailysentence/detail-563.html,"Attempt doesn't necessarily bring success, but giving up definitely leads to failure.", 努力不一定成功，但放弃一定失败！
http://news.iciba.com/dailysentence/detail-568.html,"When the world says,""Give up!""Hope whispers,""Try it one more time.""", 当全世界都在说“放弃”的时候，希望却在耳边轻轻地说：“再试一次吧”！
http://news.iciba.com/dailysentence/detail-567.html,"Life is like a rainbow. You don't always know what's on the other side, but you know it's there.", 生活像一道彩虹，你不知道另一端通向哪里，但你会知道，它总是在那里。
http://news.iciba.com/dailysentence/detail-576.html,Remember when life's path is steep to keep your mind even., 记住：当人生很苦逼的时候，你要保持淡定。
http://news.iciba.com/dailysentence/detail-557.html,You are already naked. There is no reason not to follow your heart., 你已经一无所有，没有什么道理不顺心而为。(乔布斯)
http://news.iciba.com/dailysentence/detail-555.html,Everyone has his own way of finding happiness., 每个人都有各自找到幸福的方式。
http://news.iciba.com/dailysentence/detail-554.html,Affection is desirable.Money is absolutely indispensable!, 爱情至关重要，但金钱必不可少。
http://news.iciba.com/dailysentence/detail-556.html,"The best colour in the whole world, is the one that looks good, on you!", 最适合你的颜色，才是世界上最美的颜色。
http://news.iciba.com/dailysentence/detail-559.html,"Dear Daddy, I may find a prince someday, but you will always be my king. ", 亲爱的老爸，也许有一天我会找到我的王子，但你永远是我的国王。
http://news.iciba.com/dailysentence/detail-561.html,"Although she doesn't know much about football, she understands his sadness.", 她不懂足球，但她懂得他的悲伤。
http://news.iciba.com/dailysentence/detail-560.html,The best preparation for tomorrow is doing your best today., 对明天最好的准备就是今天做到最好。
http://news.iciba.com/dailysentence/detail-558.html,"English has hurt me a thousand times, but I still regard it as my first love.", 英语伤我千百遍，我待英语如初恋。
http://news.iciba.com/dailysentence/detail-546.html,There is no such thing as a great talent without great will power., 没有伟大的意志力，便没有雄才大略。
http://news.iciba.com/dailysentence/detail-553.html,"Life is a journey, one that is much better traveled with a companion by our side.", 人生是一场旅程，我们最好结伴同行。
http://news.iciba.com/dailysentence/detail-541.html,"Dream is what makes you happy, even when you are just trying.", 梦想就是一种让你感到坚持就是幸福的东西。
http://news.iciba.com/dailysentence/detail-540.html,Perfection is not just about control.It's also about letting go., 完美不仅在于控制，也在于释放。 《黑天鹅》
http://news.iciba.com/dailysentence/detail-539.html,"A person's character isn't determined by how he or she enjoys victory, but rather how he or she endures defeat.", 一个人的品行不取决于这人如何享受胜利，而在于他如何接受失败。
http://news.iciba.com/dailysentence/detail-542.html,Whatever is worth doing at all is worth doing well., 凡是值得做的事，就值得做好。
http://news.iciba.com/dailysentence/detail-547.html,"Do not pray for easy lives, pray to be stronger.", 与其祈求生活平淡点，还不如祈求自己强大点。
http://news.iciba.com/dailysentence/detail-545.html,How I wish I could go back in time and meet myself as a kid., 真希望自己可以适时地穿越回去，去见见那个还是个小孩子的自己。
http://news.iciba.com/dailysentence/detail-548.html,You are the first ray of sunshine at every dawn., 你是我每天清晨的第一缕阳光。
http://news.iciba.com/dailysentence/detail-543.html,You can't change your situation. The only thing that you can change is how you choose to deal with it., 境遇难以改变，你能改变的唯有面对它时的态度。
http://news.iciba.com/dailysentence/detail-532.html,Everybody can fly without wings when they hold on to their dreams., 坚持自己的梦想，即使没有翅膀也能飞翔。
http://news.iciba.com/dailysentence/detail-544.html,"I will start fresh, be someone new. ", 我要重新开始，做不一样的自己。《吸血鬼日记》
http://news.iciba.com/dailysentence/detail-549.html,Consider the bad times as down payment for the good times. Hang in there. , 把苦日子当做好日子的首付，坚持就是胜利！
http://news.iciba.com/dailysentence/detail-550.html,"Be who you are, and never ever apologize for that!", 坚持做自己，并永远不要为此而后悔！
http://news.iciba.com/dailysentence/detail-551.html,"If you are able to appreciate beauty in the ordinary, your life will be more vibrant.", 如果你擅于欣赏平凡中的美好，你的生活会更加多姿多彩。
http://news.iciba.com/dailysentence/detail-552.html,Sometimes you have to fall before you can fly., 有时候，你得先跌下去，才能飞起来。
http://news.iciba.com/dailysentence/detail-531.html,Sorry seems to be the hardest word., 难以开口说抱歉。
http://news.iciba.com/dailysentence/detail-523.html,How happy we are to meet friends from afar., 有朋自远方来，不亦乐乎！《论语》
http://news.iciba.com/dailysentence/detail-528.html,Youth is too short to be anything but crazy., 再不疯狂就老了。
http://news.iciba.com/dailysentence/detail-525.html,"""MOTHER"",a word that means the world to me.", “妈妈”这个词对我来说意味着整个世界。(Howard Johnson)
http://news.iciba.com/dailysentence/detail-527.html,I love it when someone's laugh is funnier than the joke., 我喜欢那种笑得比笑话本身还有趣的人。
http://news.iciba.com/dailysentence/detail-521.html,Life doesn't just happen to you; you receive everything in your life based on what you've given., 一切发生在你身上的都不是碰巧。你获得什么，在于你付出了什么。
http://news.iciba.com/dailysentence/detail-530.html,Life comes with many challenges.The ones that should not scare us are the ones we can take on and take control of., 生活充满了挑战，唯有勇敢面对并自我掌控，我们才能克服恐惧。(安吉丽娜·朱莉)
http://news.iciba.com/dailysentence/detail-533.html,"Love is like the wind, you can't see it but you can feel it.", 爱就像风一样，看不到，却能感觉到！
http://news.iciba.com/dailysentence/detail-529.html,Don't hide. Run! You'll make it to tomorrow., 别躲避，奔跑吧，你就会找到明天。
http://news.iciba.com/dailysentence/detail-535.html,"Nothing will ever completely replace playing the game I love, however I feel like I'm starting a new adventure.", 任何事情都不能取代我对比赛的热爱，然而现在我将开始一个新的冒险。
http://news.iciba.com/dailysentence/detail-359.html,I love you more and more each day as time goes by., 时光流逝，我对你的爱与日俱增。《卡萨布兰卡》
http://news.iciba.com/dailysentence/detail-534.html,I honestly think it is better to be a failure at something you love than to be a success at something you hate., 宁愿失败地做你爱做的事情，也不要成功地做你恨做的事情。(George Burns)
http://news.iciba.com/dailysentence/detail-526.html,"In order to be irreplaceable, one must always be different. ", 要做到不可替代，就要与众不同。
http://news.iciba.com/dailysentence/detail-536.html,Nobody's ever loved anybody as much as I love you., 我对你的爱无人能及。《暮光之城》
http://news.iciba.com/dailysentence/detail-538.html,"Never frown,because you never know who is falling in love with your smile.", 别愁眉不展，因为你不知道谁会爱上你的笑容。
http://news.iciba.com/dailysentence/detail-537.html,It's easy once you know how., 一旦你明白，就会很简单。
http://news.iciba.com/dailysentence/detail-515.html,"Dear past, thanks for all the lessons. Dear future, I'm ready.", 亲爱的过去，谢谢你给我的所有教训。亲爱的未来，我已经准备好了。
http://news.iciba.com/dailysentence/detail-509.html,Even the most boring times in life are limited., 生命中再无聊的时光也是限量版。
http://news.iciba.com/dailysentence/detail-511.html,I'd rather die than stay away from you., 宁可死别，绝不生离。《暮光之城》
http://news.iciba.com/dailysentence/detail-508.html,"As long as you are still alive, you will definitely encounter the good things in life.", 只要活着就一定会遇上好事。
http://news.iciba.com/dailysentence/detail-510.html,"My dear roommate, thank you for sparing my life.", 亲爱的室友，感谢你当年的不杀之恩。
http://news.iciba.com/dailysentence/detail-524.html,You are more beautiful than you think., 你，要比你想象的更美丽。
http://news.iciba.com/dailysentence/detail-512.html,Youth is not a time of life; it is a state of mind., 青春不是一段年华，而是一种心境。
http://news.iciba.com/dailysentence/detail-513.html,Take time to enjoy the simple things in life. , 慢慢享受生活中的简单。
http://news.iciba.com/dailysentence/detail-516.html,He has big muscles., 他肌肉很发达。
http://news.iciba.com/dailysentence/detail-518.html,Enjoy your youth.You'll never be younger than you are at this very moment., 好好享受青春，你再也不会有哪个时刻会比此时更年轻了。
http://news.iciba.com/dailysentence/detail-514.html,"You'd better bring, cause I'll bring every I've got it.", 你最好全神贯注，因为我定会全力以赴！
http://news.iciba.com/dailysentence/detail-517.html,"I'm a great believer in luck, and I find the harder I work, the more I have of it.", 我很相信运气，而我发现我越努力，我的运气越好。(托马斯•杰斐逊)
http://news.iciba.com/dailysentence/detail-519.html,The worst part of life is waiting. The best part of life is having someone worth waiting for., 生命中最糟糕的是等待，而最美好的是有值得你等的人。
http://news.iciba.com/dailysentence/detail-520.html,"When you feel like giving up, remember why you held on so long in the first place.", 每当你想要放弃的时候，就想想是为了什么才一路坚持到现在。
http://news.iciba.com/dailysentence/detail-522.html,"Life and death are determined by fate, rank and riches decreed by Heaven.", 生死有命，富贵由天。
http://news.iciba.com/dailysentence/detail-507.html,"Throughout life's complications, you should maintain such a sense of elegance.", 不管生活有多不容易，你都要守住自己的那一份优雅。
http://news.iciba.com/dailysentence/detail-506.html,"Hold on, it gets better than you know.", 挺住，事情会比你想像中要好！
http://news.iciba.com/dailysentence/detail-498.html,There is nothing permanent except change. , 唯一不变的是变化。
http://news.iciba.com/dailysentence/detail-503.html,Every life deserves our respect., 每一个生命都应该被尊重。
http://news.iciba.com/dailysentence/detail-501.html,The best feeling in the world is when you know your heart is smiling., 世间最美好的感受，就是发现自己的心在笑。
http://news.iciba.com/dailysentence/detail-491.html,"One day, the beginning of a new career journey will commence. Today is NOT that day.", 某天，我终将开始一段全新的职业生涯，但绝不是今天！(科比)
http://news.iciba.com/dailysentence/detail-499.html,Don't ever underestimate the heart of a champion., 永远不要低估一颗冠军的心。(Rudy Tomjanovich)
http://news.iciba.com/dailysentence/detail-502.html,It's sink or swim., 成败全靠自己！
http://news.iciba.com/dailysentence/detail-504.html,What doesn't kill you makes you stronger., 磨难会让你更强大。
http://news.iciba.com/dailysentence/detail-492.html,No one is born a genius.Just keep on doing what you like and that itself is a talent., 哪有什么天才！坚持做你喜欢的事情，这本身就是一种天赋。(大野智)
http://news.iciba.com/dailysentence/detail-505.html,"If you are fine,the sun will always shine.", 你若安好，便是晴天。(祈福雅安！)
http://news.iciba.com/dailysentence/detail-496.html,The difference between successful persons and others is that they really act., 成功者和其他人最大的区别就是，他们真正动手去做了。
http://news.iciba.com/dailysentence/detail-493.html,"Don't follow the crowd, let the crowd follow you.", 不要随波逐流，要引领潮流。(Margaret Thatcher)
http://news.iciba.com/dailysentence/detail-495.html,People pay in advance for a coffee meant for someone who cannot afford a warm beverage., 人们提前买咖啡，让付不起的人享受温暖。
http://news.iciba.com/dailysentence/detail-494.html,Life is like Angry Birds.There are always several pigs laughing when you lose., 人生就像愤怒的小鸟，当你失败时，总有几头猪在笑！
http://news.iciba.com/dailysentence/detail-490.html,"To remember, to let go, and to move on.", 铭记，释怀，然后继续前行！《LOST》
http://news.iciba.com/dailysentence/detail-483.html,It's a deal., 一言为定！
http://news.iciba.com/dailysentence/detail-489.html,"The lazier a person is, the more things he needs to do tomorrow.", 一个人越懒，明天要做的事越多。
http://news.iciba.com/dailysentence/detail-481.html,"You are always on my mind, in my dreams and in my heart.", 你存在我深深的脑海里，我的梦里，我的心里……
http://news.iciba.com/dailysentence/detail-482.html,"From the moment I saw his girlfriend, I thought: I definitely want to be friends with that guy.", 自从见到他女朋友的那一刻起，我当下就想：这个朋友交定了。
http://news.iciba.com/dailysentence/detail-484.html,"Just forget me to get rid of the pain, leave the long-past love blown and gone with the wind.", 忘了我就没有痛，将往事留在风中。(纪念张国荣)
http://news.iciba.com/dailysentence/detail-485.html,You can create something more glorious than the championship., 你可以创造比冠军更荣耀的事。
http://news.iciba.com/dailysentence/detail-487.html,"You may be out of my sight, but never out of my mind.", 你也许已走出我的视线，但从未走出我的思念。
http://news.iciba.com/dailysentence/detail-486.html,"The world is a book, and those who do not travel read only one page.", 世界是一本书，不旅行的人只读了其中一页。
http://news.iciba.com/dailysentence/detail-488.html,Let's burn incense in the memory of our pure past. , 焚香纪念我们逝去的节操。
http://news.iciba.com/dailysentence/detail-478.html,The only way you could meet my crazy was by doing something crazy yourself., 你不做点儿二的事，就无法和我二在一起！《乌云背后的幸福线》
http://news.iciba.com/dailysentence/detail-497.html,Don't judge a man until you have walked a mile in his boots., 设身处地去了解别人的情况再评判。
http://news.iciba.com/dailysentence/detail-477.html,"Lights off for Earth  Hour, count me in.", 地球日熄灯1小时，算我一个！
http://news.iciba.com/dailysentence/detail-471.html,Time is a file that wears and makes no noise., 岁月是把杀猪刀。
http://news.iciba.com/dailysentence/detail-464.html,Can you can a can as a canner can can a can?, 你能够像罐头工人一样装罐头吗？(绕口令)
http://news.iciba.com/dailysentence/detail-472.html,You never get a second chance to make a first impression., 永远没有第二次机会，给人留下第一印象。
http://news.iciba.com/dailysentence/detail-480.html,Even the big shot has to carry his wife's purse., 再牛X的男人也要帮媳妇拎包。
http://news.iciba.com/dailysentence/detail-479.html,"As long as we live in each other's heart, death can't keep us apart.", 只要我们住在彼此心里，死亡也不能让我们分离。
http://news.iciba.com/dailysentence/detail-460.html,"Here's hoping, that, someday in the not too distant future, the misfortunes of Fantine will only be found in stories and never more in real life.", 我希望，在不久的未来，芳汀这样的悲剧只会出现在故事里，而不是真实世界里。(安妮·海瑟薇)
http://news.iciba.com/dailysentence/detail-462.html,"Lift up your head princess, if not, the crown falls.", 我的公主，请抬起你的头，不然皇冠会掉下来的……
http://news.iciba.com/dailysentence/detail-467.html,The weather is rotten., 天气真糟糕。
http://news.iciba.com/dailysentence/detail-452.html,I don't want to overanalyze., 我不愿小题大做。《吸血鬼日记》
http://news.iciba.com/dailysentence/detail-463.html,"I'm who I'm, I have nothing to hide.", 我就是我，无须掩藏。(Adam Lambert)
http://news.iciba.com/dailysentence/detail-451.html,A man's maturity: that is to have rediscovered the seriousness he possessed as a child at play., 一个人的成熟，在于做事时能重拾儿时玩耍时的认真劲儿。(尼采)
http://news.iciba.com/dailysentence/detail-461.html,It doesn't matter how you get knocked down in life cause that's gonna happen. All it matters is how you gonna get up., 在生活中你如何被打倒不重要，重要的是你如何站起来。(本·阿弗莱克)
http://news.iciba.com/dailysentence/detail-469.html,"There is only one happiness in life, to love and be loved.", 生命中只有一种幸福：爱与被爱。(乔治桑)
http://news.iciba.com/dailysentence/detail-466.html,"If wind sees their strong will, let such ordeal cease.", 逆风如解意，容易莫摧残。《甄嬛传》
http://news.iciba.com/dailysentence/detail-473.html,They showed a brazen disregard for user's privacy. , 他们明目张胆地无视用户的隐私权。
http://news.iciba.com/dailysentence/detail-465.html,"The Arbor Day is up, let's go planting some trees!", 植树节到了，我们去种树吧！
http://news.iciba.com/dailysentence/detail-476.html,She got cold feet before her wedding., 她逃婚了。
http://news.iciba.com/dailysentence/detail-468.html,There is a breath of spring in the gentle breeze., 吹面不寒杨柳风。
http://news.iciba.com/dailysentence/detail-470.html,"You can always be a worse version of ""him"", or better version of yourself.", 你不是要做一个单纯优秀的人，而是要做一个不可替代的人。
http://news.iciba.com/dailysentence/detail-474.html,Talking the talk is not as good as walking the walk., 喊破嗓子不如甩开膀子。
http://news.iciba.com/dailysentence/detail-475.html,Can we go thrift shopping?, 咱俩去趟二手店呗？
http://news.iciba.com/dailysentence/detail-459.html,They taught me the meaning of Loyalty that you should never forget anyone you loved., 他们告诉了我忠贞的含义，那就是，永远不要忘记你爱过的人。《忠犬八公》
http://news.iciba.com/dailysentence/detail-453.html,It was a time filled with wonder that I'll always remember., 那是一段充满着奇幻的经历，我会永生铭记。《Life of Pi》
http://news.iciba.com/dailysentence/detail-449.html,Have you given any thought to your future?, 你有没有为将来打算过呢？《阿甘正传》
http://news.iciba.com/dailysentence/detail-455.html,"If you can't handle me at my worst,then you sure as hell don't deserve me at my best.", 如果你无法忍受我最坏的一面，你也不配拥有我最好的一面。(玛丽莲·梦露)
http://news.iciba.com/dailysentence/detail-456.html,"Never laugh at your wife's choices, you are one of them.", 别看不上你老婆挑的东西，你也不过就是其中之一……
http://news.iciba.com/dailysentence/detail-454.html,"Come on, be honest.", 拜托，诚实点！
http://news.iciba.com/dailysentence/detail-450.html,Knowing others is intelligence; knowing yourself is true wisdom., 了解别人是聪慧；了解自己才是真正的智慧。
http://news.iciba.com/dailysentence/detail-458.html,Give every day the chance to become the most beautiful day of your life., 让每一天都有机会成为你人生中最美好的一天。
